text,category,sentiment,rawsentenceIdx
4명 숙박 가능한 숙소를 찾다가 서울 신라호텔로 왔는데 정말 직원 분들도 넘 친절하고 좋았습니다,직원,1,477
서비스에 100 프로 만족입니다,직원,1,478
직원 분들도 넘 친절하셨습니다,직원,1,479
직원 분들은 친절하게 응대해 주셨으나 아쉬웠습니다,직원,0,484
직원 분들도 친절하게 대해 주시고 룸 컨디션도 좋아서 1박 2일 동 안 잘 먹고 잘 쉬 다 갑니다,직원,1,487
룸 컨디션도 좋고 친절한 직원 분들 덕분에 편하게 잘 쉬었습니다,직원,1,489
하루를 묵으면서 직원 분들의 친절하고 섬세한 서비스에 감동했어요,직원,1,493
물론 어 딜 가나 직원들의 친절에 감사했습니다,직원,1,497
이그제큐티브 라운지 사용했는데 매우 친절하시고 룸 상태도 매우 좋았습니다,직원,1,499
서비스 굿 친절합니다,직원,1,504
직원 분들도 다 친절하시고 조식도 맘에 들어요,직원,1,506
허니문으로 방문했고 무료 업글 해주시고 무엇보다 직원 분들이 너무 친절했어요,직원,1,509
역시 친절한 서비스 잘 이용했구요,직원,1,510
별로 직원 분들 교육이 덜 된 느낌이네요,직원,0,512
직원의 친절과 서비스 음식이 만족스러워요,직원,1,513
서비스가 다 했네요,직원,0,518
숙소도 업그레이드 해주시고 친절한 응대와 멋진 룸 서비스까지,직원,1,523
더 할 나위 없이 환상적인 밤이었습니다,직원,1,523
다들 너무 친절하셔서 편히 쉬다 왔습니다,직원,1,524
직원 분들 서비스도 좋고 룸 컨디션도 좋았습니다,직원,1,528
너무 친절하고 룸 서비스 음식도 시켰는데 좋더라구요,직원,1,529
직원 분들이 정말 친절하고 서비스가 훌륭합니다,직원,1,536
올 때마다 친절하고 만족했던 서비스에 다시 찾은 신라호텔은 다시 오지 않을 것 같습니다,직원,0,540
직원 분들 친절은 말해야 입 아프고 숙소 컨디션도 너무 좋았어요,직원,1,545
직원들이 매우 친절하고 룸 컨디션이 매우 좋습니다,직원,1,550
친절 한 직원분 들 덕분에 너무 잘 쉬 고 갑니다,직원,1,554
직원들은 모두 친절하고 객실 상태도 완벽했습니다 라운지 인원이 많아 대기를 자주했던 것 빼고는 너무 좋았습니다,직원,1,558
직원 분들이 정말 친절하셨고 음식도 침구류도 다 맘에 들었어요,직원,1,560
직원 분들 너무 친절하시 구 기분 좋게 지 냈어요 ㅠㅠ,직원,1,563
일하시는 분들의 친절한 태도에 머무르는 내내 기분 좋은 공간이었습니다,직원,1,570
친구들이랑 호캉스하려고 갔는데 다들 친절하시고 깨끗하고 좋았어요,직원,1,572
룸 서비스 너무 비싸요 ㅜㅜ,직원,0,575
역시 신라호텔 조식도 너무 맛있고 직원 분들도 친절하고 좋았습니다 ㅎㅎ,직원,1,576
직원들 모두 친절하시고 좋아요 ㅎㅎ,직원,1,580
주차장 위치가 불편하지만 직원 분들의 친절과 서비스로 충분히 상쇄되는 부분입니다,직원,0,589
고객 대비 응대 직원이 다른 호텔보다 여유롭습니다,직원,1,599
직원들이 친절했어요 ㅎㅎ,직원,1,601
직원 분들 친절하시고 룸 컨디션 최고요,직원,1,605
직원들도 친절했고 룸 컨디션도 좋았어요,직원,1,613
친절 깨끗 배려 편안함,직원,1,620
조식은 가격은 비싸지만 매우 마음에 듬 직원들이 매우 친절함,직원,1,621
대부분 직원들도 친절했고 저는 재 방문 예정입니다,직원,1,625
그 외에는 직원 분들도 다들 친절하고 좋았어요,직원,0,629
처음 이 용이었지만 직원들의 친절함으로 이용에 어려움이 없었습니다,직원,1,632
역시 국내 1위 호텔이라는 명성에 걸 맞는 객실 상태 및 직원 응대였습니다 가족 모두 만 족해서 더욱더 기분 좋은 이 용이었습니다,직원,1,632
시설도 깨끗하고 직원분들도 모두 미소로 반겨주셔서 정말 뜻 깊은 숙박이였습니다,직원,1,633
참 친절하고 기 분 좋아요,직원,1,635
서비스 다 만족 합니다,직원,1,636
너무 기대를 하고 가서 그랬나 어느 담당에선 너무나 만족스러운 서비스였고 어느 담당에선 조금 실망스러운 서비스였다,직원,0,639
대체적으로 룸관리를 해주시는 직원 분들의 서비스는 만족스러웠지만 어반 아일랜드 직원들의 서비스는 만족스럽다가도 뭔가 아쉬웠다 ㅠㅠ,직원,0,639
그런데 대우나 서비스가 이렇게 다르실 수 있나요,직원,0,645
리셉션부터 직원들의 서비스가 너무 좋았습니다,직원,1,651
조금이라도 불편할까 항상 물어봐주고 대응 태도가 숙박하는 내내 편했습니다,직원,1,651
직원들의 대응도 형식적이여서 신라호텔이 이래도 되나 하는 최악의 경험 2 박 동안 불쾌함의 연속,직원,0,654
한국의 신라 호텔의 수준이 이렇게 엉망이란 걸 느꼈음 정말 형편 없는 직원의 태도에 불쾌 했음,직원,0,658
남다르게 친절한 직원들의 서비스,직원,1,662
직원 분들이 너무 친절하셨고 숙소는 지금 까지 가본 곳 중 최고였습니다,직원,1,663
친절하시고 요청도 잘 들어주셔서 좋았습니다,직원,1,665
체크아웃 시간에 발렛 서비스가 몰리는 점에 대한 대응이 부족하다고 느껴집니다,직원,0,671
직원 분들이 매우 친절했고 룸 서비스의 질도 좋았습니다,직원,1,678
발렛 서비스가 너무 느려요,직원,0,679
음식이 맛 잇는 곳 음식 맛집 직원들이 친절함,직원,1,685
룸 서비스 맛있게 먹으면서 잘 쉬고 왔습니다,직원,1,686
조식이 맛있었고 직원들이 친절하였습니다,직원,1,687
전체적인 서비스가 섬세하고 만족스럽습니다,직원,1,689
직원들 서비스가 너무 좋았구요,직원,1,690
넘 친절해서 좋았어요,직원,1,691
패티스리부티크에 직원 분들이 많이 바빠서 응대가 늦어진 것 같아요,직원,0,691
신라호텔에서의 첫 숙박이었는데 정말 모든 직원 분들이 친절하고 서비스 음식 퀄리티 룸 컨디션 모두 모두 너무 만족스러웠습니다,직원,1,697
코로링 때문에 직원 분들도 힘드실 텐데 서비스도 넘 좋았어요,직원,1,700
친절한 안내 감사합니다,직원,1,707
명실상부 서울 시내 최고의 5성급 호텔 프로페셔널한 직원분들은 하나같이 다 친절하십니다,직원,1,708
심지어 발렛 파킹해 주시는 분들도 너무나 친절하셔서 감동이네요,직원,1,708
어반 아일랜드 남자분 총괄 매니저님이 친절하게 응대해 주셔서 쾌적하게 이용할 수 있었습니다,직원,1,710
친절했던 직원분들의 서비스가 너무 마음에 들어서 1년에 한 번씩 방문하고 싶어졌습니다,직원,1,713
별 거 아니지만 또 이런 걸로 훅 기분이 좋아지니까요,직원,1,717
서비스가 매우 훌륭했고 직원 모두에게 프로페셔널한 모습을 봤음,직원,1,718
우선 직원 분들이 정말 친절합니다,직원,1,724
이런 대접 어디서 받아 볼까 싶네요,직원,1,724
모든 직원 분들의 응대가 세련되었습니다,직원,1,726
객실이 깨끗하고 직원 분들 친절하심 없습니다,직원,1,728
품격과 서비스 모두 훌륭한 호텔이였습니다,직원,1,730
대접 잘 받고 호캉스 즐기다 갑니다,직원,1,732
그리고 객실 서비스부터 대응까지 만족스러웠습니다,직원,1,733
밥도 맛있고 다들 친절하고 침대도 좋았어요,직원,1,737
직원의 친절함과 적극적인 응대가 타호텔의 추종을 불허합니다,직원,1,748
모든 면에서 한국 최고의 호텔이라고 감히 말씀드릴 수 있습니다,직원,1,748
룸 서비스도 너무 맛있고 직원 분들이 대체적으로 너무 친절해서 좋았어요,직원,1,751
라운지 이용할 때 몇몇 직원들은 좀 불친절 했어요,직원,0,751
룸 서비스가 좋았어요,직원,1,753
직원분들이 친절해서 좋았습니다,직원,1,756
이그제큐티브 룸으로 이용했는데 음식도 너무 맛있었고 직원들도 친절했습니다,직원,1,758
직원 분들이 굉장히 친절하셨어요,직원,1,764
모든 게 좋았습니다 고급스러운 분위기와 직원들의 서비스는 정말 최고였어요,직원,1,767
직원 분들 너무 친절함,직원,1,770
직원들이 교육을 아주 많이 철저히 받은 것들을 느낄 수 있습니다,직원,1,773
음식이나 직원들의 친절도 시설은 다른 호텔과는 비교도 되지 않게 훌륭합니다,직원,1,775
직원들도 친절하고 좋았던 거 같아 요 흡연 장소,직원,1,778
직원 분들이 굉장히 친절하시고 서비스도 좋았습니다,직원,1,780
체크인 시 직원의 응대가 매우 친절하여서 만족스러웠습니다,직원,1,782
친절하고 깨끗하고 너무 좋았습니다 가격 하지만 서비스가 좋아서 다 해결,직원,1,785
청결 및 직원들의 친절함,직원,1,787
베이커리도 맛있고 룸 서비스도 만족합니다,직원,1,793
프런트 직원이 친절하게 모든 질문에 답해 줌 한복 파는 곳을 물어봤는데 지도를 보여주며 표시해줌 감사 여자 직원이 룸 안내 해주고 팁을 정 중히 거절해서 호텔의 품격이 느껴졌다,직원,1,801
친절하고 깨끗하였습니다,직원,1,803
직원들도 너무 친절하고 룸 서비스도 너무 맛있었고 조식도 좋고 룸 청결도도 너무 좋았습니다,직원,1,804
프론트 데스크 직원들과 픽업 직원들 모두 친절하며 빠른 대응으로 기 다림 없이 이용 가능하였습니다,직원,1,806
청결하고 직원들 모두 친절함,직원,1,809
더파크뷰의 조식은 말할 나위 없이 좋았으며 있는 동안 내내 주차 안내해주시는 분들이며 호텔리어 분들께서 친절히 서비스해 주셔서 편안한 호캉스 보내고 왔습니다,직원,1,810
주차 부분과 주차 직원들의 친절이 약간 아쉽웠슴,직원,0,811
서비스가 너무 만족스러웠다,직원,1,813
직원이 친절햇다,직원,1,813
친절해서 정말 좋았어요,직원,1,827
3박 4일의 시간 동안 직원들의 응대 덕분에 참 잘 지냈습니다,직원,1,829
안락한 침구 빠른 응대 프론트 직원의 정확한 일 처리와 친절함,직원,1,829
무엇보다 직원 분들이 정말 친절해서 좋았어요 ㅎㅎ,직원,1,831
직원분들도 너무 친절하게 대해주셔서 감사했습니다,직원,1,834
호텔에서 뵌 분 모두 엄청 친절하셨구요,직원,1,838
조식 먹으러 들어가는 길에 직원 분들의 친절함과 안내가 너무 좋았습니다,직원,1,842
직원들이 매우 친절했고 방이 엄청 깔끔했습니다,직원,1,844
직원들의 서비스 역시 최고급 호텔답게,직원,1,846
서울신라호텔은 친절하기로 유명해서 남자친구 생일 겸 예약해서 방문 한 건데 전화 상담해주는 직원분 매우 불친절함,직원,0,847
대답하는데 제대로 안내를 해주지 않고 지 멋대로 가 기 전부터 기분 별로였음,직원,0,847
직원들이 매우 친절했고 숙소도 청결했다,직원,1,849
기다리는 거 없이 안내도 빠르고 직원들도 많아서 서비스가 빠르다,직원,1,851
25일 퇴실했는데 12시경 프론트 맨 오른쪽에서 두 번째 여자분 표정 씹쓰러워서 한 대 갈 길 뻔 했네 카드 키도 받아서 통에 집어 던지질 않나 마스크 믿고 신라 직원들이 전체적으로 덜 친절해진 감이 있는데 그 직원은 아호 시 발 죽 빵 날릴 뻔 했슴,직원,0,857
야경과 음식이 너무 좋았고 특히 직원들의 친절에 감사함 다쳤는데 의약품을 구할 수가 없어서 실망스러웠습니다,직원,1,860
직원 분들도 친절하시고요 방음이 잘 되어 있어서 조용히 쉬기도 좋았습니다,직원,1,861
직원 분들이 너무 친절하고 방도 너무 깨끗해서 너무 좋았습니다,직원,1,870
별 5개 호텔이 서비스는 별 루 네요,직원,1,870
사람이 진짜 많았으나 항상 친절하게 전부 다 응대해줘서 고마웠음,직원,1,872
직원들이 친절하고 아침 부페도 만족 근처 관광지에 대헌 셔틀 안내가 부족했어요,직원,1,876
직원 분들이 너무 친절하고 먼저 요청하지 않았는데 뷰도 좋은 룸으로 배정하고 다른 호텔보다 룸 서비스가 빨라 대 만족 뷰도 좋고 욕실도 완전 맘에 들고 조식도 맛있고 완전 만족 비오는 날이었는데 방이 좀 추웠다,직원,1,877
좀 더 친절했으면,직원,0,879
신라호텔은 자주 갔지만 항상 매번 친절하시고 체크인 체크아웃이 깔끔하고 서비스 면에서도 신속하고 좋았습니다,직원,1,880
직원 싸가지 없음,직원,0,880
직원들의 친절함은 예상 외로 감동받았답니다,직원,1,881
직원들이 너무 친절하고 잠자리가 많이 편했어요,직원,1,882
좋은 추억 만들게 해주셔서 감사합니다,직원,1,882
하니 픽업 서비스 해드 리겠다,직원,0,884
그 도 어맨께서 한 직원에게 나의 차량 번호 알려 주고는 그 직원 안으로 급하게 들어갔다,직원,0,884
중국 여행객들의 매너 없는 행동은 너무 싫었지만 그런 점을 보고 대신 해서 스텝의 정 중 한 사과는 위로는 받았지만 중국 여행객들의 매너는 어쩔 수 없겠지요,직원,0,886
직원 분들이 친절하다고 느끼진 못했습니다,직원,0,889
필요한 서비스도 충분히 받을 수 있어 좋았습니다,직원,1,901
정말 친절하고 깨끗하고 다 좋았어요,직원,1,901
모든 서비스가 최상급이었습니다,직원,1,902
시설 방 침대 모두 편안하고 직원들은 진짜 한 없이 친절 ㅎㅎㅎ 주차장이 호텔과 멀리 있는데 셔틀이 있어서 편해요,직원,1,904
특히 직원 분들의 친철함은 정말 우수했습니다,직원,1,905
체크인 체크아웃을 도와 주신 직원분은 친절하셨고 음식이 맛있음,직원,1,906
친절한 응대 덕분에 편안히 잘 수 있었습니다,직원,1,910
직원들이 친절했습니다,직원,1,913
직원들 서비스 마인드가 아주 좋았음,직원,1,914
직원 분들이 고객들에게 늘 주의를 집중하고 있다는 걸 느낄 수 있었다,직원,1,917
친절함에 감동 창문이 너무 더러웠어요,직원,0,917
직원들이 친절했음,직원,1,921
직원들은 친절합니다,직원,1,925
생각보다 사용자가 많아서 쾌 적람은 덜하였지만 직원 분들의 친절함에 감동이었습니다 고맙습니다,직원,1,933
직원들 서비스가 좋아서 그나마 마음이 풀림,직원,0,934
